artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
maurice-prendergast,Maurice Prendergast,Outer Harbor,1918,https://www.wikiart.org/en/maurice-prendergast/outer-harbor,outer-harbor,https://uploads3.wikiart.org/images/maurice-prendergast/outer-harbor.jpg!Large.jpg,750,434,Post-Impressionism,oil|panel,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Picnic Grove,1918,https://www.wikiart.org/en/maurice-prendergast/picnic-grove,picnic-grove,https://uploads3.wikiart.org/images/maurice-prendergast/picnic-grove.jpg!Large.jpg,750,541,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Sunset,1918,https://www.wikiart.org/en/maurice-prendergast/sunset,sunset,https://uploads6.wikiart.org/images/maurice-prendergast/sunset.jpg!Large.jpg,750,482,Post-Impressionism,oil|canvas,genre painting,sunrise-and-sunset|gardens-and-parks|leisure-and-sleep|Textile,,,,
maurice-prendergast,Maurice Prendergast,The Bathing Cove,1918,https://www.wikiart.org/en/maurice-prendergast/the-bathing-cove,the-bathing-cove,https://uploads7.wikiart.org/images/maurice-prendergast/the-bathing-cove.jpg!Large.jpg,588,600,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,,,
maurice-prendergast,Maurice Prendergast,The Hay Cart,1918,https://www.wikiart.org/en/maurice-prendergast/the-hay-cart-1918,the-hay-cart-1918,https://uploads8.wikiart.org/images/maurice-prendergast/the-hay-cart-1918.jpg!Large.jpg,750,519,Post-Impressionism,watercolor|paper,landscape,roads-and-vehicles|countryside,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Bathers,1919,https://www.wikiart.org/en/maurice-prendergast/bathers-4,bathers-4,https://uploads0.wikiart.org/images/maurice-prendergast/bathers-4.jpg!Large.jpg,750,516,Naïve Art (Primitivism),watercolor|paper,nude painting (nu),female-nude,,,,
maurice-prendergast,Maurice Prendergast,Bathers and Strollers,1919,https://www.wikiart.org/en/maurice-prendergast/bathers-and-strollers,bathers-and-strollers,https://uploads3.wikiart.org/images/maurice-prendergast/bathers-and-strollers.jpg!Large.jpg,750,530,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Bathers, New England",1919,https://www.wikiart.org/en/maurice-prendergast/bathers-new-england,bathers-new-england,https://uploads1.wikiart.org/images/maurice-prendergast/bathers-new-england.jpg!Large.jpg,750,529,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep|Mythology,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Beach Scene, New England",1919,https://www.wikiart.org/en/maurice-prendergast/beach-scene-new-england,beach-scene-new-england,https://uploads5.wikiart.org/images/maurice-prendergast/beach-scene-new-england.jpg!Large.jpg,750,527,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Landscape with Figures and Goat,1919,https://www.wikiart.org/en/maurice-prendergast/landscape-with-figures-and-goat,landscape-with-figures-and-goat,https://uploads4.wikiart.org/images/maurice-prendergast/landscape-with-figures-and-goat.jpg!Large.jpg,750,510,Naïve Art (Primitivism),watercolor|paper,landscape,gardens-and-parks|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,New England Village,1919,https://www.wikiart.org/en/maurice-prendergast/new-england-village,new-england-village,https://uploads1.wikiart.org/images/maurice-prendergast/new-england-village.jpg!Large.jpg,721,600,Post-Impressionism,watercolor|paper,landscape,countryside|cottages-and-farmhouses,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"On the Rocks, North Shore",1919,https://www.wikiart.org/en/maurice-prendergast/on-the-rocks-north-shore,on-the-rocks-north-shore,https://uploads6.wikiart.org/images/maurice-prendergast/on-the-rocks-north-shore.jpg!Large.jpg,750,525,Post-Impressionism,watercolor|paper,genre painting,leisure-and-sleep|Mythology,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Picking Strawberries,1919,https://www.wikiart.org/en/maurice-prendergast/picking-strawberries,picking-strawberries,https://uploads2.wikiart.org/images/maurice-prendergast/picking-strawberries.jpg!Large.jpg,725,600,Post-Impressionism,watercolor|paper,genre painting,countryside|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Crepuscule (also known as Along the Shore or Beach),1920,https://www.wikiart.org/en/maurice-prendergast/crepuscule-also-known-as-along-the-shore-or-beach,crepuscule-also-known-as-along-the-shore-or-beach,https://uploads4.wikiart.org/images/maurice-prendergast/crepuscule-also-known-as-along-the-shore-or-beach.jpg!Large.jpg,692,600,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep,,,,
maurice-prendergast,Maurice Prendergast,Promenade Salem,1920,https://www.wikiart.org/en/maurice-prendergast/promenade-salem,promenade-salem,https://uploads6.wikiart.org/images/maurice-prendergast/promenade-salem.jpg!Large.jpg,750,505,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,,,
maurice-prendergast,Maurice Prendergast,The Idlers,1920,https://www.wikiart.org/en/maurice-prendergast/the-idlers,the-idlers,https://uploads1.wikiart.org/images/maurice-prendergast/the-idlers.jpg!Large.jpg,750,484,Post-Impressionism,oil|canvas,genre painting,female-portraits|seas-and-oceans|Textile,,,,
maurice-prendergast,Maurice Prendergast,The Seashore,1920,https://www.wikiart.org/en/maurice-prendergast/the-seashore,the-seashore,https://uploads3.wikiart.org/images/maurice-prendergast/the-seashore.jpg!Large.jpg,750,519,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Beach at Gloucester,1921,https://www.wikiart.org/en/maurice-prendergast/beach-at-gloucester,beach-at-gloucester,https://uploads1.wikiart.org/images/maurice-prendergast/beach-at-gloucester.jpg!Large.jpg,750,524,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|Textile,,,,
maurice-prendergast,Maurice Prendergast,Landscape with Figures,1921,https://www.wikiart.org/en/maurice-prendergast/landscape-with-figures-1921,landscape-with-figures-1921,https://uploads0.wikiart.org/images/maurice-prendergast/landscape-with-figures-1921.jpg!Large.jpg,750,586,Post-Impressionism,oil|canvas,landscape,gardens-and-parks|leisure-and-sleep|Textile,,,,
maurice-prendergast,Maurice Prendergast,Acadia,1923,https://www.wikiart.org/en/maurice-prendergast/acadia,acadia,https://uploads6.wikiart.org/images/maurice-prendergast/acadia.jpg!Large.jpg,706,600,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile,,"Museum of Modern Art (MoMA), New York City, NY, US",,
maurice-prendergast,Maurice Prendergast,Bathers,1923,https://www.wikiart.org/en/maurice-prendergast/bathers-5,bathers-5,https://uploads0.wikiart.org/images/maurice-prendergast/bathers-5.jpg!Large.jpg,750,545,Naïve Art (Primitivism),oil|canvas,genre painting,leisure-and-sleep,,"Flint Institute of Arts, Flint, MI, US",,
maurice-prendergast,Maurice Prendergast,Cove with Figures,1923,https://www.wikiart.org/en/maurice-prendergast/cove-with-figures,cove-with-figures,https://uploads8.wikiart.org/images/maurice-prendergast/cove-with-figures.jpg!Large.jpg,733,600,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Farmhouse in New England,1923,https://www.wikiart.org/en/maurice-prendergast/farmhouse-in-new-england,farmhouse-in-new-england,https://uploads6.wikiart.org/images/maurice-prendergast/farmhouse-in-new-england.jpg!Large.jpg,419,600,Post-Impressionism,watercolor|paper,landscape,countryside|cottages-and-farmhouses|Tree|Plant|Plane|Flower,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Gloucester Harbor,1923,https://www.wikiart.org/en/maurice-prendergast/gloucester-harbor,gloucester-harbor,https://uploads8.wikiart.org/images/maurice-prendergast/gloucester-harbor.jpg!Large.jpg,698,600,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Gloucester Park,1923,https://www.wikiart.org/en/maurice-prendergast/gloucester-park,gloucester-park,https://uploads6.wikiart.org/images/maurice-prendergast/gloucester-park.jpg!Large.jpg,750,361,Naïve Art (Primitivism),watercolor|paper,genre painting,gardens-and-parks|leisure-and-sleep,,,,
maurice-prendergast,Maurice Prendergast,Landing Stage,1923,https://www.wikiart.org/en/maurice-prendergast/landing-stage,landing-stage,https://uploads4.wikiart.org/images/maurice-prendergast/landing-stage.jpg!Large.jpg,750,516,Naïve Art (Primitivism),watercolor|paper,landscape,leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Long Beach,1923,https://www.wikiart.org/en/maurice-prendergast/long-beach-1923,long-beach-1923,https://uploads6.wikiart.org/images/maurice-prendergast/long-beach-1923.jpg!Large.jpg,750,533,Post-Impressionism,watercolor|paper,marina,seas-and-oceans|leisure-and-sleep,,,,
maurice-prendergast,Maurice Prendergast,New England Harbour,1923,https://www.wikiart.org/en/maurice-prendergast/new-england-harbour,new-england-harbour,https://uploads1.wikiart.org/images/maurice-prendergast/new-england-harbour.jpg!Large.jpg,709,600,Post-Impressionism,pencil|watercolor|paper,landscape,seas-and-oceans|leisure-and-sleep|Textile,,,,
maurice-prendergast,Maurice Prendergast,"Park, Gloucester",1923,https://www.wikiart.org/en/maurice-prendergast/park-gloucester,park-gloucester,https://uploads6.wikiart.org/images/maurice-prendergast/park-gloucester.jpg!Large.jpg,750,531,Post-Impressionism,watercolor|paper,genre painting,gardens-and-parks|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Picnic,1923,https://www.wikiart.org/en/maurice-prendergast/picnic-1923,picnic-1923,https://uploads2.wikiart.org/images/maurice-prendergast/picnic-1923.jpg!Large.jpg,750,528,Post-Impressionism,watercolor|paper,genre painting,leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Picnic by the Inlet,1923,https://www.wikiart.org/en/maurice-prendergast/picnic-by-the-inlet,picnic-by-the-inlet,https://uploads1.wikiart.org/images/maurice-prendergast/picnic-by-the-inlet.jpg!Large.jpg,532,600,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Tree|Textile,,,,
maurice-prendergast,Maurice Prendergast,Rockport,1923,https://www.wikiart.org/en/maurice-prendergast/rockport,rockport,https://uploads8.wikiart.org/images/maurice-prendergast/rockport.jpg!Large.jpg,707,600,Post-Impressionism,watercolor|paper,landscape,countryside|cottages-and-farmhouses|House,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Rockport, Mass.",1923,https://www.wikiart.org/en/maurice-prendergast/rockport-mass,rockport-mass,https://uploads4.wikiart.org/images/maurice-prendergast/rockport-mass.jpg!Large.jpg,750,519,Post-Impressionism,watercolor|paper,landscape,countryside|cottages-and-farmhouses|House,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Salem Harbor No. 1,1923,https://www.wikiart.org/en/maurice-prendergast/salem-harbor-no-1,salem-harbor-no-1,https://uploads8.wikiart.org/images/maurice-prendergast/salem-harbor-no-1.jpg!Large.jpg,750,517,Naïve Art (Primitivism),watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Seashore,1923,https://www.wikiart.org/en/maurice-prendergast/seashore-2,seashore-2,https://uploads1.wikiart.org/images/maurice-prendergast/seashore-2.jpg!Large.jpg,750,538,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Sunset and Sea Fog,1923,https://www.wikiart.org/en/maurice-prendergast/sunset-and-sea-fog-1923,sunset-and-sea-fog-1923,https://uploads5.wikiart.org/images/maurice-prendergast/sunset-and-sea-fog-1923.jpg!Large.jpg,750,476,Post-Impressionism,oil|canvas,genre painting,leisure-and-sleep|Textile,,"Butler Institute of American Art, Youngstown, OH, US",,
maurice-prendergast,Maurice Prendergast,The Cove,1923,https://www.wikiart.org/en/maurice-prendergast/the-cove-2,the-cove-2,https://uploads1.wikiart.org/images/maurice-prendergast/the-cove-2.jpg!Large.jpg,750,537,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|Textile,,"Whitney Museum of American Art, New York City, NY, US",,
maurice-prendergast,Maurice Prendergast,The Cove,1923,https://www.wikiart.org/en/maurice-prendergast/the-cove-3,the-cove-3,https://uploads1.wikiart.org/images/maurice-prendergast/the-cove-3.jpg!Large.jpg,750,519,Naïve Art (Primitivism),watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Donkey Driver,1923,https://www.wikiart.org/en/maurice-prendergast/the-donkey-driver,the-donkey-driver,https://uploads8.wikiart.org/images/maurice-prendergast/the-donkey-driver.jpg!Large.jpg,750,505,Naïve Art (Primitivism),watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Brittany Coast,,https://www.wikiart.org/en/maurice-prendergast/brittany-coast,brittany-coast,https://uploads5.wikiart.org/images/maurice-prendergast/brittany-coast.jpg!Large.jpg,750,545,Impressionism,pencil|watercolor|paper,marina,seas-and-oceans|Brittany,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Playing at Salem, Massachusetts",,https://www.wikiart.org/en/maurice-prendergast/playing-at-salem-massachusetts,playing-at-salem-massachusetts,https://uploads3.wikiart.org/images/maurice-prendergast/playing-at-salem-massachusetts.jpg!Large.jpg,736,600,Post-Impressionism,,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Rocky Shore, Nantasket",,https://www.wikiart.org/en/maurice-prendergast/rocky-shore-nantasket,rocky-shore-nantasket,https://uploads3.wikiart.org/images/maurice-prendergast/rocky-shore-nantasket.jpg!Large.jpg,444,600,Impressionism,,genre painting,seas-and-oceans,,,,
maurice-prendergast,Maurice Prendergast,Sunny Day at the Beach,,https://www.wikiart.org/en/maurice-prendergast/sunny-day-at-the-beach,sunny-day-at-the-beach,https://uploads4.wikiart.org/images/maurice-prendergast/sunny-day-at-the-beach.jpg!Large.jpg,750,507,Post-Impressionism,,genre painting,,,,,
