artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
pierre-bonnard,Pierre Bonnard,Misia with a Pink Corsage,1908,https://www.wikiart.org/en/pierre-bonnard/misia-with-a-pink-corsage-1908,misia-with-a-pink-corsage-1908,https://uploads7.wikiart.org/images/pierre-bonnard/misia-with-a-pink-corsage-1908.jpg!Large.jpg,449,600,Post-Impressionism,oil|canvas,portrait,Lady,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Model in Backlight,1908,https://www.wikiart.org/en/pierre-bonnard/model-in-backligh-1908,model-in-backligh-1908,https://uploads8.wikiart.org/images/pierre-bonnard/model-in-backligh-1908.jpg!Large.jpg,503,600,Intimism,oil|canvas,nude painting (nu),,,,,
pierre-bonnard,Pierre Bonnard,The Lodge,1908,https://www.wikiart.org/en/pierre-bonnard/the-lodge-1908,the-lodge-1908,https://uploads0.wikiart.org/images/pierre-bonnard/the-lodge-1908.jpg!Large.jpg,750,555,Post-Impressionism,oil|canvas,genre painting,,,"Musée d'Orsay, Paris, France",,
pierre-bonnard,Pierre Bonnard,The Toilet,1908,https://www.wikiart.org/en/pierre-bonnard/the-toilet-1908,the-toilet-1908,https://uploads1.wikiart.org/images/pierre-bonnard/the-toilet-1908.jpg!Large.jpg,521,600,Intimism,oil|panel,nude painting (nu),Still life photography,,"Musée d'Orsay, Paris, France",,
pierre-bonnard,Pierre Bonnard,Woman in a Blue Hat,1908,https://www.wikiart.org/en/pierre-bonnard/woman-in-a-blue-hat-1908,woman-in-a-blue-hat-1908,https://uploads0.wikiart.org/images/pierre-bonnard/woman-in-a-blue-hat-1908.jpg,723,563,Post-Impressionism,oil|canvas,portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Early Spring (Little Fauns),1909,https://www.wikiart.org/en/pierre-bonnard/early-spring-little-fauns-1909,early-spring-little-fauns-1909,https://uploads7.wikiart.org/images/pierre-bonnard/early-spring-little-fauns-1909.jpg!Large.jpg,743,600,Post-Impressionism,oil|canvas,genre painting,Tree,,"Hermitage Museum, Saint Petersburg, Russia",,
pierre-bonnard,Pierre Bonnard,Garden with Red Tree,1909,https://www.wikiart.org/en/pierre-bonnard/garden-with-red-tree-1909,garden-with-red-tree-1909,https://uploads2.wikiart.org/images/pierre-bonnard/garden-with-red-tree-1909.jpg!Large.jpg,486,600,Post-Impressionism,oil|canvas,landscape,Tree|Leaf|Plant|Botany|Textile,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Landscape with freight train,1909,https://www.wikiart.org/en/pierre-bonnard/landscape-with-freight-train-1909,landscape-with-freight-train-1909,https://uploads1.wikiart.org/images/pierre-bonnard/landscape-with-freight-train-1909.jpg!Large.jpg,750,549,Post-Impressionism,oil|canvas,landscape,Rural area,,"Hermitage Museum, Saint Petersburg, Russia",,
pierre-bonnard,Pierre Bonnard,Tree by the River,1909,https://www.wikiart.org/en/pierre-bonnard/tree-by-the-river-1909,tree-by-the-river-1909,https://uploads8.wikiart.org/images/pierre-bonnard/tree-by-the-river-1909.jpg!Large.jpg,487,600,Post-Impressionism,oil|canvas,landscape,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Girl with Parrot,1910,https://www.wikiart.org/en/pierre-bonnard/girl-with-parrot-1910,girl-with-parrot-1910,https://uploads7.wikiart.org/images/pierre-bonnard/girl-with-parrot-1910.jpg!Large.jpg,728,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Madame Claude Anet,1910,https://www.wikiart.org/en/pierre-bonnard/madame-claude-anet-1910,madame-claude-anet-1910,https://uploads0.wikiart.org/images/pierre-bonnard/madame-claude-anet-1910.jpg!Large.jpg,439,600,Post-Impressionism,oil|canvas,portrait,Lady,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Natanson Girls,1910,https://www.wikiart.org/en/pierre-bonnard/natanson-girls-1910,natanson-girls-1910,https://uploads5.wikiart.org/images/pierre-bonnard/natanson-girls-1910.jpg!Large.jpg,700,600,Intimism,oil|canvas,portrait,Lady,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Norman Earthenware (also known as A Pot from Rouen),1910,https://www.wikiart.org/en/pierre-bonnard/norman-earthenware-also-known-as-a-pot-from-rouen,norman-earthenware-also-known-as-a-pot-from-rouen,https://uploads8.wikiart.org/images/pierre-bonnard/norman-earthenware-also-known-as-a-pot-from-rouen.jpg!Large.jpg,608,600,Intimism,oil|canvas,interior,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Race at Bologne,1910,https://www.wikiart.org/en/pierre-bonnard/race-at-bologne-1910,race-at-bologne-1910,https://uploads6.wikiart.org/images/pierre-bonnard/race-at-bologne-1910.jpg!Large.jpg,721,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Evening in Paris,1911,https://www.wikiart.org/en/pierre-bonnard/evening-in-paris-1911,evening-in-paris-1911,https://uploads7.wikiart.org/images/pierre-bonnard/evening-in-paris-1911.jpg!Large.jpg,750,464,Post-Impressionism,oil|canvas,genre painting,,,"Hermitage Museum, Saint Petersburg, Russia",,
pierre-bonnard,Pierre Bonnard,Morning in Paris,1911,https://www.wikiart.org/en/pierre-bonnard/morning-in-paris-1911,morning-in-paris-1911,https://uploads7.wikiart.org/images/pierre-bonnard/morning-in-paris-1911.jpg!Large.jpg,750,465,Post-Impressionism,oil|canvas,genre painting,,,"Hermitage Museum, Saint Petersburg, Russia",,
pierre-bonnard,Pierre Bonnard,Nude and Fur Hat,1911,https://www.wikiart.org/en/pierre-bonnard/nude-and-fur-hat-1911,nude-and-fur-hat-1911,https://uploads7.wikiart.org/images/pierre-bonnard/nude-and-fur-hat-1911.jpg!Large.jpg,238,600,Post-Impressionism,oil|canvas,nude painting (nu),Standing,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude with Covered Legs,1911,https://www.wikiart.org/en/pierre-bonnard/nude-with-covered-legs-1911,nude-with-covered-legs-1911,https://uploads4.wikiart.org/images/pierre-bonnard/nude-with-covered-legs-1911.jpg!Large.jpg,264,600,Post-Impressionism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Autumn: The Fruit Pickers,1912,https://www.wikiart.org/en/pierre-bonnard/autumn-the-fruit-pickers-1912,autumn-the-fruit-pickers-1912,https://uploads6.wikiart.org/images/pierre-bonnard/autumn-the-fruit-pickers-1912.jpg!Large.jpg,562,600,Post-Impressionism,oil|canvas,landscape,,,"Pushkin Museum, Moscow, Russia",,
pierre-bonnard,Pierre Bonnard,Cow behind a Tree,1912,https://www.wikiart.org/en/pierre-bonnard/cow-behind-a-tree,cow-behind-a-tree,https://uploads3.wikiart.org/images/pierre-bonnard/cow-behind-a-tree.jpg!Large.jpg,750,453,Post-Impressionism,oil|canvas,cityscape,Wagon|Carriage|Vehicle,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Figure Studies for Le Printemps,1912,https://www.wikiart.org/en/pierre-bonnard/figure-studies-for-le-printemps-1912,figure-studies-for-le-printemps-1912,https://uploads4.wikiart.org/images/pierre-bonnard/figure-studies-for-le-printemps-1912.jpg!Large.jpg,750,556,Post-Impressionism,oil|canvas,sketch and study,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Gardens of Tuileries,1912,https://www.wikiart.org/en/pierre-bonnard/gardens-of-tuileries-1912,gardens-of-tuileries-1912,https://uploads2.wikiart.org/images/pierre-bonnard/gardens-of-tuileries-1912.jpg!Large.jpg,750,564,Post-Impressionism,oil|canvas,cityscape,Tree,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"Hamburg, Picnic",1912,https://www.wikiart.org/en/pierre-bonnard/hambourg-picnic-1912,hambourg-picnic-1912,https://uploads6.wikiart.org/images/pierre-bonnard/hambourg-picnic-1912.jpg!Large.jpg,750,549,Post-Impressionism,oil|canvas,genre painting,leisure-and-sleep,,"Carnegie Museum of Art, Pittsburgh, PA, US",,
pierre-bonnard,Pierre Bonnard,La Place Clichy,1912,https://www.wikiart.org/en/pierre-bonnard/la-place-clichy-1912,la-place-clichy-1912,https://uploads6.wikiart.org/images/pierre-bonnard/la-place-clichy-1912.jpg!Large.jpg,750,496,Post-Impressionism,oil|canvas,genre painting,,,"Musée des Beaux-Arts et d'archéologie de Besançon, Besançon, France",,
pierre-bonnard,Pierre Bonnard,Landscape with Three Figures and Willow,1912,https://www.wikiart.org/en/pierre-bonnard/landscape-with-three-figures-and-willow-1912,landscape-with-three-figures-and-willow-1912,https://uploads3.wikiart.org/images/pierre-bonnard/landscape-with-three-figures-and-willow-1912.jpg!Large.jpg,576,600,Post-Impressionism,oil|canvas,landscape,Plant|Tree,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"Landscape, Sunset",1912,https://www.wikiart.org/en/pierre-bonnard/landscape-sunset-1912,landscape-sunset-1912,https://uploads7.wikiart.org/images/pierre-bonnard/landscape-sunset-1912.jpg!Large.jpg,705,600,Post-Impressionism,oil|canvas,landscape,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Night Landscape,1912,https://www.wikiart.org/en/pierre-bonnard/night-landscape-1912,night-landscape-1912,https://uploads0.wikiart.org/images/pierre-bonnard/night-landscape-1912(1).jpg!Large.jpg,750,570,Post-Impressionism,,landscape,Sky|Cloud,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Autumn View,1912,https://www.wikiart.org/en/pierre-bonnard/autumn-view-1912,autumn-view-1912,https://uploads5.wikiart.org/images/pierre-bonnard/not_detected_221937.jpg!Large.jpg,750,509,Post-Impressionism,,landscape,,,,,
pierre-bonnard,Pierre Bonnard,"Saint Tropez, Pier",1912,https://www.wikiart.org/en/pierre-bonnard/saint-tropez-pier-1912,saint-tropez-pier-1912,https://uploads8.wikiart.org/images/pierre-bonnard/saint-tropez-pier-1912.jpg!Large.jpg,750,551,Post-Impressionism,,landscape,Water,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Woman in a Tub (also known as Nude Crouching in a Tub),1912,https://www.wikiart.org/en/pierre-bonnard/woman-in-a-tub-also-known-as-nude-crouching-in-a-tub-1912,woman-in-a-tub-also-known-as-nude-crouching-in-a-tub-1912,https://uploads7.wikiart.org/images/pierre-bonnard/woman-in-a-tub-also-known-as-nude-crouching-in-a-tub-1912.jpg!Large.jpg,750,568,Intimism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The terrace at Grasse - 1912,1912,https://www.wikiart.org/en/pierre-bonnard/the-terrace-at-grasse-1912-1912,the-terrace-at-grasse-1912-1912,https://uploads6.wikiart.org/00147/images/pierre-bonnard/21151681-1958702677720212-3121356246701665405-n.jpg!Large.jpg,616,600,,,,,,,,
pierre-bonnard,Pierre Bonnard,Flowers on a Mantlepiece,1913,https://www.wikiart.org/en/pierre-bonnard/flowers-on-a-mantlepiece-1913,flowers-on-a-mantlepiece-1913,https://uploads6.wikiart.org/images/pierre-bonnard/flowers-on-a-mantlepiece-1913.jpg!Large.jpg,400,600,Post-Impressionism,oil|canvas,still life,Still life photography|Flower|Plant,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Girl Playing with a Dog (Vivette Terrasse),1913,https://www.wikiart.org/en/pierre-bonnard/girl-playing-with-a-dog-vivette-terrasse-1913,girl-playing-with-a-dog-vivette-terrasse-1913,https://uploads4.wikiart.org/images/pierre-bonnard/girl-playing-with-a-dog-vivette-terrasse-1913.jpg!Large.jpg,629,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Interior,1913,https://www.wikiart.org/en/pierre-bonnard/interior-1913,interior-1913,https://uploads8.wikiart.org/images/pierre-bonnard/interior-1913.jpg!Large.jpg,660,600,Intimism,oil|canvas,interior,Room|Furniture,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude at the Fireplace,1913,https://www.wikiart.org/en/pierre-bonnard/nude-at-the-fireplace-1913,nude-at-the-fireplace-1913,https://uploads2.wikiart.org/images/pierre-bonnard/nude-at-the-fireplace-1913.jpg,373,500,Intimism,oil|canvas,nude painting (nu),,,,,
pierre-bonnard,Pierre Bonnard,The Dining Room in the Country,1913,https://www.wikiart.org/en/pierre-bonnard/the-dining-room-in-the-country-1913,the-dining-room-in-the-country-1913,https://uploads3.wikiart.org/images/pierre-bonnard/the-dining-room-in-the-country-1913.jpg!Large.jpg,750,592,Intimism,,interior,Room|Furniture,,,,
pierre-bonnard,Pierre Bonnard,The Pony,1913,https://www.wikiart.org/en/pierre-bonnard/the-pony-1913,the-pony-1913,https://uploads8.wikiart.org/images/pierre-bonnard/the-pony-1913.jpg!Large.jpg,454,600,Post-Impressionism,oil|canvas,landscape,Tree|Plant,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Toilet with a bouquet red and yellow,1913,https://www.wikiart.org/en/pierre-bonnard/toilet-with-a-bouquet-red-and-yellow-1913,toilet-with-a-bouquet-red-and-yellow-1913,https://uploads0.wikiart.org/images/pierre-bonnard/toilet-with-a-bouquet-red-and-yellow-1913.jpg!Large.jpg,520,600,Intimism,,interior,Still life photography|Textile,,,,
pierre-bonnard,Pierre Bonnard,Avenue du Bois in Boulogne,1914,https://www.wikiart.org/en/pierre-bonnard/avenue-du-bois-in-boulogne-1914,avenue-du-bois-in-boulogne-1914,https://uploads8.wikiart.org/images/pierre-bonnard/avenue-du-bois-in-boulogne-1914.jpg!Large.jpg,750,562,Post-Impressionism,oil|canvas,cityscape,Tree|Cycling|Bicycle|Vehicle|Recreation|Rural area,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Fruit Bowl,1914,https://www.wikiart.org/en/pierre-bonnard/fruit-bowl-1914,fruit-bowl-1914,https://uploads1.wikiart.org/images/pierre-bonnard/fruit-bowl-1914.jpg!Large.jpg,494,600,Post-Impressionism,oil|panel,still life,Still life photography|Food|Fruit,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Siesta,1914,https://www.wikiart.org/en/pierre-bonnard/siesta-1914,siesta-1914,https://uploads6.wikiart.org/images/pierre-bonnard/siesta-1914.jpg!Large.jpg,750,556,Intimism,,genre painting,Textile,,,,
pierre-bonnard,Pierre Bonnard,"Carafe, Marthe Bonnard with Her Dog",1915,https://www.wikiart.org/en/pierre-bonnard/carafe-marthe-bonnard-with-her-dog-1915,carafe-marthe-bonnard-with-her-dog-1915,https://uploads7.wikiart.org/images/pierre-bonnard/carafe-marthe-bonnard-with-her-dog-1915.jpg!Large.jpg,645,600,Intimism,oil|canvas,genre painting,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Jakten,1915,https://www.wikiart.org/en/pierre-bonnard/jakten,jakten,https://uploads1.wikiart.org/images/pierre-bonnard/jakten.jpg!Large.jpg,691,600,Post-Impressionism,,genre painting,Textile,,"Gothenburg Museum of Art, Gothenburg, Sweden",,
pierre-bonnard,Pierre Bonnard,Landscape at Vernon,1915,https://www.wikiart.org/en/pierre-bonnard/landscape-at-vernon-1915,landscape-at-vernon-1915,https://uploads1.wikiart.org/images/pierre-bonnard/landscape-at-vernon-1915.jpg!Large.jpg,750,448,Post-Impressionism,oil|canvas,landscape,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Momisa,1915,https://www.wikiart.org/en/pierre-bonnard/momisa-1915,momisa-1915,https://uploads6.wikiart.org/images/pierre-bonnard/momisa-1915.jpg!Large.jpg,695,600,Post-Impressionism,oil|canvas,flower painting,Still life photography|Plant|Flower,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Poppies,1915,https://www.wikiart.org/en/pierre-bonnard/poppies-1,poppies-1,https://uploads4.wikiart.org/images/pierre-bonnard/poppies-1.jpg!Large.jpg,489,600,Post-Impressionism,oil|canvas,flower painting,Still life photography|Plant,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Tub in a Mirror,1915,https://www.wikiart.org/en/pierre-bonnard/tub-in-a-mirror-1915,tub-in-a-mirror-1915,https://uploads6.wikiart.org/images/pierre-bonnard/tub-in-a-mirror-1915.jpg!Large.jpg,680,600,Intimism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Cagnes Landscape,1916,https://www.wikiart.org/en/pierre-bonnard/cagnes-landscape-1916,cagnes-landscape-1916,https://uploads7.wikiart.org/images/pierre-bonnard/cagnes-landscape-1916.jpg!Large.jpg,738,600,Post-Impressionism,oil|canvas,landscape,Rural area,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"Portrait of a girl, Mademoiselle Renee Terrasse",1916,https://www.wikiart.org/en/pierre-bonnard/portrait-of-a-girl-mademoiselle-renee-terrasse-1916,portrait-of-a-girl-mademoiselle-renee-terrasse-1916,https://uploads1.wikiart.org/images/pierre-bonnard/portrait-of-a-girl-mademoiselle-renee-terrasse-1916.jpg!Large.jpg,504,600,Post-Impressionism,oil|canvas,portrait,Lady,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Tea,1916,https://www.wikiart.org/en/pierre-bonnard/the-tea-1916,the-tea-1916,https://uploads6.wikiart.org/images/pierre-bonnard/the-tea-1916.jpg,703,581,Intimism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Fireplace,1917,https://www.wikiart.org/en/pierre-bonnard/the-fireplace-1917,the-fireplace-1917,https://uploads4.wikiart.org/images/pierre-bonnard/the-fireplace-1917.jpg!Large.jpg,750,463,Intimism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Solfege,1917,https://www.wikiart.org/en/pierre-bonnard/the-solfege-1917,the-solfege-1917,https://uploads2.wikiart.org/images/pierre-bonnard/the-solfege-1917.jpg!Large.jpg,486,600,Post-Impressionism,oil|canvas,portrait,Formation,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Still LIfe with Earthenware Dish,1918,https://www.wikiart.org/en/pierre-bonnard/still-life-with-earthenware-dish-1918,still-life-with-earthenware-dish-1918,https://uploads5.wikiart.org/images/pierre-bonnard/still-life-with-earthenware-dish-1918.jpg!Large.jpg,721,600,Post-Impressionism,oil|canvas,still life,Still life photography|Fruit,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Still LIfe with Lemons,1918,https://www.wikiart.org/en/pierre-bonnard/still-life-with-lemons,still-life-with-lemons,https://uploads8.wikiart.org/images/pierre-bonnard/still-life-with-lemons.jpg!Large.jpg,534,600,Post-Impressionism,oil|canvas,still life,Still life photography,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Interior with Flowers,1919,https://www.wikiart.org/en/pierre-bonnard/interior-with-flowers-1919,interior-with-flowers-1919,https://uploads3.wikiart.org/images/pierre-bonnard/interior-with-flowers-1919.jpg!Large.jpg,442,600,Post-Impressionism,oil|canvas,still life,Tree,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Bowl of Milk,1919,https://www.wikiart.org/en/pierre-bonnard/the-bowl-of-milk-1919,the-bowl-of-milk-1919,https://uploads7.wikiart.org/images/pierre-bonnard/the-bowl-of-milk-1919.jpg!Large.jpg,627,600,Intimism,oil|canvas,genre painting,,,"Tate Britain, London, UK",,
pierre-bonnard,Pierre Bonnard,Earthly Paradise,1920,https://www.wikiart.org/en/pierre-bonnard/earthly-paradise-1920,earthly-paradise-1920,https://uploads7.wikiart.org/images/pierre-bonnard/earthly-paradise-1920.jpg!Large.jpg,750,575,Post-Impressionism,oil|canvas,genre painting,Tree|Textile,,"Art Institute of Chicago, Chicago, IL, US",,
pierre-bonnard,Pierre Bonnard,Joseph Bernheim Jeune and Gaston Bernheim de Villers,1920,https://www.wikiart.org/en/pierre-bonnard/joseph-bernheim-jeune-and-gaston-bernheim-de-villers-1920,joseph-bernheim-jeune-and-gaston-bernheim-de-villers-1920,https://uploads7.wikiart.org/images/pierre-bonnard/joseph-bernheim-jeune-and-gaston-bernheim-de-villers-1920.jpg!Large.jpg,553,600,Post-Impressionism,oil|canvas,portrait,,,"Musée d'Orsay, Paris, France",,
pierre-bonnard,Pierre Bonnard,Landscape in Normady,1920,https://www.wikiart.org/en/pierre-bonnard/landscape-in-normady-1920,landscape-in-normady-1920,https://uploads2.wikiart.org/images/pierre-bonnard/landscape-in-normady-1920.jpg!Large.jpg,341,600,Post-Impressionism,oil|canvas,landscape,,,"Musée Unterlinden, Colmar, France",,
pierre-bonnard,Pierre Bonnard,The Pont de Vernon,1920,https://www.wikiart.org/en/pierre-bonnard/the-pont-de-vernon-1920,the-pont-de-vernon-1920,https://uploads0.wikiart.org/images/pierre-bonnard/the-pont-de-vernon-1920.jpg!Large.jpg,706,600,Post-Impressionism,,landscape,,,,,
pierre-bonnard,Pierre Bonnard,Workers,1920,https://www.wikiart.org/en/pierre-bonnard/workers-1920,workers-1920,https://uploads7.wikiart.org/images/pierre-bonnard/workers-1920.jpg!Large.jpg,744,600,Post-Impressionism,oil|canvas,genre painting,,,,,"This painting was created as one of a series of four paintings to decorate the house Bernheim-Jeune, a Paris art dealer. Although his works are characterized by bright colors and a luminescent quality, few of his works were meant as pure decoration, like Workers. The paintings in the series were meant to depict scenes from four different regions of France, and present symbolic messages of culture and nature. This painting was created to represent the city and contemporary life. It illustrates a bridge in Neuilly, on the Seine River downstream from Paris, which was heavily developed in the 19th century, and which Bonnard considered an example of contemporary urban life. "
pierre-bonnard,Pierre Bonnard,A Plate of Figs,1921,https://www.wikiart.org/en/pierre-bonnard/a-plate-of-figs-1921,a-plate-of-figs-1921,https://uploads6.wikiart.org/images/pierre-bonnard/a-plate-of-figs-1921.jpg!Large.jpg,451,600,Post-Impressionism,,genre painting,Food,,Private Collection,,
pierre-bonnard,Pierre Bonnard,"By the Sea, Under the Pines",1921,https://www.wikiart.org/en/pierre-bonnard/by-the-sea-under-the-pines-1921,by-the-sea-under-the-pines-1921,https://uploads8.wikiart.org/images/pierre-bonnard/by-the-sea-under-the-pines-1921.jpg!Large.jpg,605,600,Post-Impressionism,oil|canvas,genre painting,Tree,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Fish in a Dish,1921,https://www.wikiart.org/en/pierre-bonnard/fish-in-a-dish-1921,fish-in-a-dish-1921,https://uploads5.wikiart.org/images/pierre-bonnard/fish-in-a-dish-1921.jpg!Large.jpg,750,414,Post-Impressionism,oil|canvas,still life,fish,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude in an Interior,1921,https://www.wikiart.org/en/pierre-bonnard/nude-in-an-interior,nude-in-an-interior,https://uploads5.wikiart.org/images/pierre-bonnard/nude-in-an-interior.jpg!Large.jpg,561,600,Intimism,watercolor,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Open Window,1921,https://www.wikiart.org/en/pierre-bonnard/the-open-window-1921,the-open-window-1921,https://uploads6.wikiart.org/images/pierre-bonnard/the-open-window-1921.jpg!Large.jpg,464,600,Intimism,oil|canvas,interior,,,"Philips Collection, Washington, DC, US",,
pierre-bonnard,Pierre Bonnard,Striped Blouse,1922,https://www.wikiart.org/en/pierre-bonnard/striped-blouse,striped-blouse,https://uploads0.wikiart.org/images/pierre-bonnard/striped-blouse.jpg!Large.jpg,422,600,Post-Impressionism,oil|canvas,portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,In the Woods (study),1923,https://www.wikiart.org/en/pierre-bonnard/in-the-woods-study,in-the-woods-study,https://uploads4.wikiart.org/images/pierre-bonnard/in-the-woods-study.jpg!Large.jpg,699,600,Post-Impressionism,oil|canvas,landscape,Tree|Woody plant|Plant|Trunk,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude Bending Down,1923,https://www.wikiart.org/en/pierre-bonnard/nude-bending-down-1923,nude-bending-down-1923,https://uploads8.wikiart.org/images/pierre-bonnard/nude-bending-down-1923.jpg!Large.jpg,524,600,Intimism,,nude painting (nu),,,,,
pierre-bonnard,Pierre Bonnard,At Sea,1924,https://www.wikiart.org/en/pierre-bonnard/at-sea-1924,at-sea-1924,https://uploads6.wikiart.org/images/pierre-bonnard/at-sea-1924.jpg!Large.jpg,608,600,Post-Impressionism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Before Dinner,1924,https://www.wikiart.org/en/pierre-bonnard/before-dinner-1924,before-dinner-1924,https://uploads3.wikiart.org/images/pierre-bonnard/before-dinner-1924.jpg,500,423,Intimism,oil|canvas,genre painting,,,"Metropolitan Museum of Art (Met), New York City, NY, US",,
pierre-bonnard,Pierre Bonnard,Nude Washing Feet in a Bathtub,1924,https://www.wikiart.org/en/pierre-bonnard/nude-washing-feet-in-a-bathtub-1924,nude-washing-feet-in-a-bathtub-1924,https://uploads3.wikiart.org/images/pierre-bonnard/nude-washing-feet-in-a-bathtub-1924.jpg!Large.jpg,490,600,Intimism,oil|canvas,nude painting (nu),Leg|Human body,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The big blue naked,1924,https://www.wikiart.org/en/pierre-bonnard/the-big-blue-naked-1924,the-big-blue-naked-1924,https://uploads0.wikiart.org/images/pierre-bonnard/the-big-blue-naked-1924.jpg!Large.jpg,419,600,Intimism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,A Woman in a Room,1925,https://www.wikiart.org/en/pierre-bonnard/a-woman-in-a-room-1925,a-woman-in-a-room-1925,https://uploads8.wikiart.org/images/pierre-bonnard/a-woman-in-a-room-1925.jpg!Large.jpg,530,600,Intimism,oil|canvas,genre painting,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Nude at the Toilet Table,1925,https://www.wikiart.org/en/pierre-bonnard/nude-at-the-toilet-table-1925,nude-at-the-toilet-table-1925,https://uploads6.wikiart.org/images/pierre-bonnard/nude-at-the-toilet-table-1925.jpg!Large.jpg,337,600,Intimism,oil|canvas,nude painting (nu),,,Private Collection,,
pierre-bonnard,Pierre Bonnard,Self Portrait with a Beard,1925,https://www.wikiart.org/en/pierre-bonnard/self-portrait-with-a-beard-1925,self-portrait-with-a-beard-1925,https://uploads8.wikiart.org/images/pierre-bonnard/self-portrait-with-a-beard-1925.jpg!Large.jpg,750,458,Post-Impressionism,oil|canvas,self-portrait,,,Private Collection,,
pierre-bonnard,Pierre Bonnard,The Window,1925,https://www.wikiart.org/en/pierre-bonnard/the-window-1925,the-window-1925,https://uploads1.wikiart.org/images/pierre-bonnard/the-window-1925.jpg!Large.jpg,480,600,Intimism,,interior,,,,,
pierre-bonnard,Pierre Bonnard,The Docks at Deauville,1925,https://www.wikiart.org/en/pierre-bonnard/the-docks-at-deauville-1925,the-docks-at-deauville-1925,https://uploads6.wikiart.org/00289/images/pierre-bonnard/download.jpg,640,486,Post-Impressionism,watercolor|gouache,landscape,Sketch,France,,,
pierre-bonnard,Pierre Bonnard,Côte d'Azur,1925,https://www.wikiart.org/en/pierre-bonnard/cote-dazur-1925,cote-dazur-1925,https://uploads5.wikiart.org/00289/images/pierre-bonnard/pierre-bonnard-1590169398.jpg,698,492,Post-Impressionism,watercolor|pencil,landscape,Sketch,France,,,
pierre-bonnard,Pierre Bonnard,Nude in the Bath,1925,https://www.wikiart.org/en/pierre-bonnard/nude-in-the-bath-1925,nude-in-the-bath-1925,https://uploads7.wikiart.org/00290/images/pierre-bonnard/pierre-bonnard-1590080420.jpg!Large.jpg,750,528,Post-Impressionism,oil|canvas,nude painting (nu)|figurative,,France,"Tate Britain, London, UK",,
pierre-bonnard,Pierre Bonnard,The Palm,1926,https://www.wikiart.org/en/pierre-bonnard/the-palm-1926,the-palm-1926,https://uploads8.wikiart.org/images/pierre-bonnard/the-palm-1926.jpg!Large.jpg,750,573,Post-Impressionism,oil|canvas,genre painting,Tree,,"Philips Collection, Washington, DC, US",,
