file,artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
georges-seurat/georges-seurat__man-standing-leaning-on-a-stick-1877.jpg,georges-seurat,Georges Seurat,"Man standing, leaning on a stick",1877,https://www.wikiart.org/en/georges-seurat/man-standing-leaning-on-a-stick-1877,man-standing-leaning-on-a-stick-1877,https://uploads3.wikiart.org/images/georges-seurat/man-standing-leaning-on-a-stick-1877.jpg,341,512,Neoclassicism,crayon|paper,nude painting (nu),male-nude|Standing|Male|Shoulder|Human body|Muscle,France,,,
georges-seurat/georges-seurat__angelica-at-the-rock-after-ingres-1878.jpg,georges-seurat,Georges Seurat,Angelica at the rock (After ingres),1878,https://www.wikiart.org/en/georges-seurat/angelica-at-the-rock-after-ingres-1878,angelica-at-the-rock-after-ingres-1878,https://uploads5.wikiart.org/images/georges-seurat/angelica-at-the-rock-after-ingres-1878.jpg,396,500,Neoclassicism,oil|canvas,literary painting,"fictional-characters|Ludovico-Ariosto-""Orlando-Innamorato""|Angelica|Beauty",France,"Norton Simon Museum, Pasadena, CA, US",,
georges-seurat/georges-seurat__head-of-a-girl-1879.jpg,georges-seurat,Georges Seurat,Head of a Girl,1879,https://www.wikiart.org/en/georges-seurat/head-of-a-girl-1879,head-of-a-girl-1879,https://uploads5.wikiart.org/images/georges-seurat/head-of-a-girl-1879.jpg!Large.jpg,475,600,Post-Impressionism,oil|canvas,portrait,female-portraits,France,"Dumbarton Oaks Research Library and Collection, Washington, DC, US",,
georges-seurat/georges-seurat__landscape-at-saint-ouen-1879.jpg,georges-seurat,Georges Seurat,Landscape at Saint-Ouen,1879,https://www.wikiart.org/en/georges-seurat/landscape-at-saint-ouen-1879,landscape-at-saint-ouen-1879,https://uploads5.wikiart.org/images/georges-seurat/landscape-at-saint-ouen-1879.jpg!Large.jpg,750,487,Post-Impressionism,oil|wood,landscape,countryside|France|Saint-Ouen|cliffs-and-rocks|Sky,France,,,
georges-seurat/georges-seurat__vase-of-flowers-1879.jpg,georges-seurat,Georges Seurat,Vase of Flowers,1879,https://www.wikiart.org/en/georges-seurat/vase-of-flowers-1879,vase-of-flowers-1879,https://uploads6.wikiart.org/images/georges-seurat/vase-of-flowers-1879.jpg!Large.jpg,501,600,Impressionism,oil|canvas,still life,flowers-and-plants|furniture-and-decoration|Still life photography,France,"Harvard Art Museums, Cambridge, MA, US",,
georges-seurat/georges-seurat__soldier-fencing-another-reclining-1880.jpg,georges-seurat,Georges Seurat,"Soldier Fencing, Another Reclining",1880,https://www.wikiart.org/en/georges-seurat/soldier-fencing-another-reclining-1880,soldier-fencing-another-reclining-1880,https://uploads6.wikiart.org/images/georges-seurat/soldier-fencing-another-reclining-1880.jpg!Large.jpg,750,465,Post-Impressionism,colored pencils|graphite|paper,sketch and study,games-and-sport|Figure drawing|Sketch,France,Private Collection,,
georges-seurat/georges-seurat__female-from-back-black-woman-1881.jpg,georges-seurat,Georges Seurat,Female from back (black woman),1881,https://www.wikiart.org/en/georges-seurat/female-from-back-black-woman-1881,female-from-back-black-woman-1881,https://uploads0.wikiart.org/images/georges-seurat/female-from-back-black-woman-1881.jpg,347,512,Impressionism,crayon|paper,sketch and study,female-portraits|Text|Sketch|Line,France,"Musée Picasso, Paris, France",,
georges-seurat/georges-seurat__grassy-riverbank-1881.jpg,georges-seurat,Georges Seurat,Grassy Riverbank,1881,https://www.wikiart.org/en/georges-seurat/grassy-riverbank-1881,grassy-riverbank-1881,https://uploads7.wikiart.org/images/georges-seurat/grassy-riverbank-1881.jpg!Large.jpg,750,587,Post-Impressionism,oil|canvas,landscape,rivers-and-waterfalls|forests-and-trees|Tree,France,Private Collection,,
georges-seurat/georges-seurat__landscape-with-sinners-puvis-de-chava-1881.jpg,georges-seurat,Georges Seurat,"Landscape with ""sinners"" Puvis de Chava",1881,https://www.wikiart.org/en/georges-seurat/landscape-with-sinners-puvis-de-chava-1881,landscape-with-sinners-puvis-de-chava-1881,https://uploads1.wikiart.org/images/georges-seurat/landscape-with-sinners-puvis-de-chava-1881.jpg!Large.jpg,750,497,Post-Impressionism,oil|wood,landscape,arts-and-crafts|Picture frame,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__man-leaning-on-a-parapet-1881.jpg,georges-seurat,Georges Seurat,Man leaning on a parapet,1881,https://www.wikiart.org/en/georges-seurat/man-leaning-on-a-parapet-1881,man-leaning-on-a-parapet-1881,https://uploads6.wikiart.org/images/georges-seurat/man-leaning-on-a-parapet-1881.jpg!Large.jpg,389,600,Impressionism,pastel|cardboard,genre painting,houses-and-buildings|Shadow|Tints and shades|Line,France,Private Collection,,
georges-seurat/georges-seurat__seated-woman-1881.jpg,georges-seurat,Georges Seurat,Seated Woman,1881,https://www.wikiart.org/en/georges-seurat/seated-woman-1881,seated-woman-1881,https://uploads3.wikiart.org/images/georges-seurat/seated-woman-1881.jpg!Large.jpg,414,600,Post-Impressionism,crayon|paper,genre painting,female-portraits,France,"Musée Picasso, Paris, France",,
georges-seurat/georges-seurat__stone-breakers-le-raincy-1881.jpg,georges-seurat,Georges Seurat,"Stone breakers, Le-Raincy",1881,https://www.wikiart.org/en/georges-seurat/stone-breakers-le-raincy-1881,stone-breakers-le-raincy-1881,https://uploads5.wikiart.org/images/georges-seurat/stone-breakers-le-raincy-1881.jpg,520,427,Impressionism,crayon|paper,genre painting,arts-and-crafts,France,"Museum of Modern Art (MoMA), New York City, NY, US",,
georges-seurat/georges-seurat__the-forest-at-pontaubert.jpg,georges-seurat,Georges Seurat,The Forest at Pontaubert,1881,https://www.wikiart.org/en/georges-seurat/the-forest-at-pontaubert,the-forest-at-pontaubert,https://uploads1.wikiart.org/images/georges-seurat/the-forest-at-pontaubert.jpg!Large.jpg,474,600,Pointillism|Neo-Impressionism,oil|canvas,landscape,France|forests-and-trees|Pontaubert|Tree|Natural environment|Trunk|Forest|Brown|Woodland|Plant,France,"Metropolitan Museum of Art (Met), New York City, NY, US",,
georges-seurat/georges-seurat__the-seller-of-oranges-1881.jpg,georges-seurat,Georges Seurat,The seller of oranges,1881,https://www.wikiart.org/en/georges-seurat/the-seller-of-oranges-1881,the-seller-of-oranges-1881,https://uploads2.wikiart.org/images/georges-seurat/the-seller-of-oranges-1881.jpg,341,512,Post-Impressionism,crayon|paper,genre painting,arts-and-crafts|male-portraits,France,,,
georges-seurat/georges-seurat__woman-standing-1881.jpg,georges-seurat,Georges Seurat,Woman standing,1881,https://www.wikiart.org/en/georges-seurat/woman-standing-1881,woman-standing-1881,https://uploads4.wikiart.org/images/georges-seurat/woman-standing-1881.jpg,361,512,Post-Impressionism,crayon|paper,sketch and study,female-portraits|Sketch|Line,France,"Musée Picasso, Paris, France",,
georges-seurat/georges-seurat__gardener-1882.jpg,georges-seurat,Georges Seurat,Gardener,1882,https://www.wikiart.org/en/georges-seurat/gardener-1882,gardener-1882,https://uploads8.wikiart.org/images/georges-seurat/gardener-1882.jpg!Large.jpg,750,464,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|gardens-and-parks,France,"Kunsthaus Zürich, Zürich, Switzerland",,
georges-seurat/georges-seurat__landscape-in-the-ile-de-france-1882.jpg,georges-seurat,Georges Seurat,Landscape in the Ile-de-France,1882,https://www.wikiart.org/en/georges-seurat/landscape-in-the-ile-de-france-1882,landscape-in-the-ile-de-france-1882,https://uploads3.wikiart.org/images/georges-seurat/landscape-in-the-ile-de-france-1882.jpg!Large.jpg,750,593,Post-Impressionism,oil|canvas,landscape,countryside|cottages-and-farmhouses|France|Ile-de-France|House,France,"Musée des Beaux-Arts de Bordeaux, Bordeaux, France",,
georges-seurat/georges-seurat__on-the-road-1882.jpg,georges-seurat,Georges Seurat,On the road,1882,https://www.wikiart.org/en/georges-seurat/on-the-road-1882,on-the-road-1882,https://uploads2.wikiart.org/images/georges-seurat/on-the-road-1882.jpg!Large.jpg,750,500,Post-Impressionism,crayon|paper,landscape,roads-and-vehicles|countryside|cottages-and-farmhouses|Picture frame,France,,,
georges-seurat/georges-seurat__peasant-with-hoe-1882.jpg,georges-seurat,Georges Seurat,Peasant with Hoe,1882,https://www.wikiart.org/en/georges-seurat/peasant-with-hoe-1882,peasant-with-hoe-1882,https://uploads7.wikiart.org/images/georges-seurat/peasant-with-hoe-1882.jpg!Large.jpg,734,600,Neo-Impressionism,oil|canvas,genre painting,arts-and-crafts|fields-and-plains|Tree,France,"Solomon R. Guggenheim Museum, New York City, NY, US",,
georges-seurat/georges-seurat__peasants-driving-stakes-1882.jpg,georges-seurat,Georges Seurat,Peasants Driving Stakes,1882,https://www.wikiart.org/en/georges-seurat/peasants-driving-stakes-1882,peasants-driving-stakes-1882,https://uploads5.wikiart.org/images/georges-seurat/peasants-driving-stakes-1882.jpg!Large.jpg,750,459,Impressionism,oil|canvas,genre painting,roads-and-vehicles|countryside,France,Private Collection,,
georges-seurat/georges-seurat__suburb-1882.jpg,georges-seurat,Georges Seurat,Suburb,1882,https://www.wikiart.org/en/georges-seurat/suburb-1882,suburb-1882,https://uploads6.wikiart.org/images/georges-seurat/suburb-1882.jpg!Large.jpg,750,585,Pointillism|Neo-Impressionism,oil|canvas,cityscape,streets-and-squares|houses-and-buildings|Brick|Sky,France,"Musee d'Art Moderne de Troyes, Troyes, France",,
georges-seurat/georges-seurat__the-black-bow.jpg,georges-seurat,Georges Seurat,The black bow,1882,https://www.wikiart.org/en/georges-seurat/the-black-bow,the-black-bow,https://uploads7.wikiart.org/images/georges-seurat/the-black-bow.jpg,341,512,Pointillism|Neo-Impressionism,crayon|paper,genre painting,female-portraits,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__the-hedge-also-known-as-the-clearing-1882.jpg,georges-seurat,Georges Seurat,The Hedge (also known as The Clearing),1882,https://www.wikiart.org/en/georges-seurat/the-hedge-also-known-as-the-clearing-1882,the-hedge-also-known-as-the-clearing-1882,https://uploads0.wikiart.org/images/georges-seurat/the-hedge-also-known-as-the-clearing-1882.jpg!Large.jpg,735,600,Impressionism,oil|canvas,landscape,roads-and-vehicles|forests-and-trees|Tree,France,Private Collection,,
georges-seurat/georges-seurat__the-hollow-way-1882.jpg,georges-seurat,Georges Seurat,The Hollow Way,1882,https://www.wikiart.org/en/georges-seurat/the-hollow-way-1882,the-hollow-way-1882,https://uploads5.wikiart.org/images/georges-seurat/the-hollow-way-1882.jpg!Large.jpg,750,598,Impressionism,oil|canvas,landscape,roads-and-vehicles|forests-and-trees,France,Private Collection,,
georges-seurat/georges-seurat__the-mower-1882-1.jpg,georges-seurat,Georges Seurat,The Mower,1882,https://www.wikiart.org/en/georges-seurat/the-mower-1882-1,the-mower-1882-1,https://uploads2.wikiart.org/images/georges-seurat/the-mower-1882-1.jpg!Large.jpg,750,470,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|fields-and-plains|Water|Grass family,France,,,
georges-seurat/georges-seurat__the-stone-breaker-1882.jpg,georges-seurat,Georges Seurat,The Stone Breaker,1882,https://www.wikiart.org/en/georges-seurat/the-stone-breaker-1882,the-stone-breaker-1882,https://uploads8.wikiart.org/images/georges-seurat/the-stone-breaker-1882.jpg!Large.jpg,738,600,Post-Impressionism,oil|canvas,genre painting,arts-and-crafts|male-portraits,France,Private Collection,,
georges-seurat/georges-seurat__the-stone-breaker-1882-1.jpg,georges-seurat,Georges Seurat,The Stone Breaker,1882,https://www.wikiart.org/en/georges-seurat/the-stone-breaker-1882-1,the-stone-breaker-1882-1,https://uploads1.wikiart.org/images/georges-seurat/the-stone-breaker-1882-1.jpg!Large.jpg,750,479,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|male-portraits,France,unknown,,
georges-seurat/georges-seurat__white-houses-ville-d-avray-1882.jpg,georges-seurat,Georges Seurat,"White Houses, Ville d'Avray",1882,https://www.wikiart.org/en/georges-seurat/white-houses-ville-d-avray-1882,white-houses-ville-d-avray-1882,https://uploads8.wikiart.org/images/georges-seurat/white-houses-ville-d-avray-1882.jpg!Large.jpg,750,540,Pointillism|Neo-Impressionism,oil|canvas,landscape,countryside|cottages-and-farmhouses|France|fields-and-plains|Ville-d'Avray|Rural area,France,"Walker Art Gallery, Liverpool, UK",,
georges-seurat/georges-seurat__young-peasant-in-blue-1882.jpg,georges-seurat,Georges Seurat,Young Peasant in Blue,1882,https://www.wikiart.org/en/georges-seurat/young-peasant-in-blue-1882,young-peasant-in-blue-1882,https://uploads2.wikiart.org/images/georges-seurat/young-peasant-in-blue-1882.jpg,431,512,Post-Impressionism,oil|canvas,portrait,male-portraits|Chin|Cheek,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__a-house-between-trees-1883.jpg,georges-seurat,Georges Seurat,A house between trees,1883,https://www.wikiart.org/en/georges-seurat/a-house-between-trees-1883,a-house-between-trees-1883,https://uploads3.wikiart.org/images/georges-seurat/a-house-between-trees-1883.jpg!Large.jpg,750,464,Impressionism,oil|wood,landscape,countryside|cottages-and-farmhouses|fields-and-plains|forests-and-trees|Tree,France,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,
georges-seurat/georges-seurat__a-river-bank-the-seine-at-asnieres-1883.jpg,georges-seurat,Georges Seurat,A River Bank (The Seine at Asnieres),1883,https://www.wikiart.org/en/georges-seurat/a-river-bank-the-seine-at-asnieres-1883,a-river-bank-the-seine-at-asnieres-1883,https://uploads7.wikiart.org/images/georges-seurat/a-river-bank-the-seine-at-asnieres-1883.jpg!Large.jpg,750,476,Impressionism,oil|wood,landscape,rivers-and-waterfalls|forests-and-trees|Tree,France,"National Gallery, London, UK",,
georges-seurat/georges-seurat__alley-in-the-forest-barbizon-1883.jpg,georges-seurat,Georges Seurat,"Alley in the forest, Barbizon",1883,https://www.wikiart.org/en/georges-seurat/alley-in-the-forest-barbizon-1883,alley-in-the-forest-barbizon-1883,https://uploads1.wikiart.org/images/georges-seurat/alley-in-the-forest-barbizon-1883.jpg!Large.jpg,750,483,Impressionism,oil|wood,landscape,gardens-and-parks|France|Barbizon|forests-and-trees|Tree|Leaf|Picture frame,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__boats-near-the-beach-at-asnieres-1883.jpg,georges-seurat,Georges Seurat,Boats near the Beach at Asnieres,1883,https://www.wikiart.org/en/georges-seurat/boats-near-the-beach-at-asnieres-1883,boats-near-the-beach-at-asnieres-1883,https://uploads5.wikiart.org/images/georges-seurat/boats-near-the-beach-at-asnieres-1883.jpg!Large.jpg,750,458,Impressionism,oil|wood,landscape,rivers-and-waterfalls|Tree|Reflection|Leaf,France,Private Collection,,
georges-seurat/georges-seurat__boy-with-horse-1883.jpg,georges-seurat,Georges Seurat,Boy with horse,1883,https://www.wikiart.org/en/georges-seurat/boy-with-horse-1883,boy-with-horse-1883,https://uploads5.wikiart.org/images/georges-seurat/boy-with-horse-1883.jpg!Large.jpg,750,478,Post-Impressionism,oil|wood,genre painting,animals|horses,France,"Scottish National Gallery, Edinburgh, UK",,
georges-seurat/georges-seurat__clothes-on-the-grass-1883.jpg,georges-seurat,Georges Seurat,Clothes on the Grass,1883,https://www.wikiart.org/en/georges-seurat/clothes-on-the-grass-1883,clothes-on-the-grass-1883,https://uploads2.wikiart.org/images/georges-seurat/clothes-on-the-grass-1883.jpg!Large.jpg,750,480,Impressionism,oil|wood,landscape,rivers-and-waterfalls|Bank|Water|Natural landscape|Watercourse|River|Waterway|Tree,France,"Tate Modern, London, UK",,
georges-seurat/georges-seurat__edge-of-wood-springtime-1883.jpg,georges-seurat,Georges Seurat,"Edge of Wood, Springtime",1883,https://www.wikiart.org/en/georges-seurat/edge-of-wood-springtime-1883,edge-of-wood-springtime-1883,https://uploads4.wikiart.org/images/georges-seurat/edge-of-wood-springtime-1883.jpg,641,389,Pointillism|Neo-Impressionism,oil|wood,landscape,spring|forests-and-trees|Tree|Plant,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__farm-women-at-work-1883.jpg,georges-seurat,Georges Seurat,Farm Women at Work,1883,https://www.wikiart.org/en/georges-seurat/farm-women-at-work-1883,farm-women-at-work-1883,https://uploads0.wikiart.org/images/georges-seurat/farm-women-at-work-1883.jpg!Large.jpg,715,600,Pointillism|Neo-Impressionism,oil|canvas,genre painting,arts-and-crafts|countryside|fields-and-plains,France,"Solomon R. Guggenheim Museum, New York City, NY, US",,
georges-seurat/georges-seurat__farmer-to-work-1883.jpg,georges-seurat,Georges Seurat,Farmer to work,1883,https://www.wikiart.org/en/georges-seurat/farmer-to-work-1883,farmer-to-work-1883,https://uploads5.wikiart.org/images/georges-seurat/farmer-to-work-1883.jpg!Large.jpg,750,494,Impressionism,oil|wood,genre painting,arts-and-crafts|countryside|Organism,France,Private Collection,,
georges-seurat/georges-seurat__forest-of-barbizon-1883.jpg,georges-seurat,Georges Seurat,Forest of Barbizon,1883,https://www.wikiart.org/en/georges-seurat/forest-of-barbizon-1883,forest-of-barbizon-1883,https://uploads8.wikiart.org/images/georges-seurat/forest-of-barbizon-1883.jpg,587,363,Impressionism,oil|wood,landscape,fields-and-plains|forests-and-trees|Tree|Plant,France,Private Collection,,
georges-seurat/georges-seurat__horses-in-the-water-1883.jpg,georges-seurat,Georges Seurat,Horses in the Water,1883,https://www.wikiart.org/en/georges-seurat/horses-in-the-water-1883,horses-in-the-water-1883,https://uploads1.wikiart.org/images/georges-seurat/horses-in-the-water-1883.jpg!Large.jpg,750,474,Impressionism|Neo-Impressionism,canvas|tempera,landscape,games-and-sport|rivers-and-waterfalls|Canidae|Dog,France,Private Collection,,
georges-seurat/georges-seurat__house-with-red-roof-1883.jpg,georges-seurat,Georges Seurat,House with Red Roof,1883,https://www.wikiart.org/en/georges-seurat/house-with-red-roof-1883,house-with-red-roof-1883,https://uploads1.wikiart.org/images/georges-seurat/house-with-red-roof-1883.jpg!Large.jpg,750,481,Impressionism,oil|wood,landscape,countryside|cottages-and-farmhouses|fields-and-plains,France,Private Collection,,
georges-seurat/georges-seurat__large-figure-in-a-landscape-1883.jpg,georges-seurat,Georges Seurat,Large Figure in a Landscape,1883,https://www.wikiart.org/en/georges-seurat/large-figure-in-a-landscape-1883,large-figure-in-a-landscape-1883,https://uploads0.wikiart.org/images/georges-seurat/large-figure-in-a-landscape-1883.jpg!Large.jpg,750,452,Post-Impressionism|Neo-Impressionism,oil|wood,genre painting,male-portraits|roads-and-vehicles|countryside|Grass,France,Private Collection,,
georges-seurat/georges-seurat__man-painting-his-boat-1883.jpg,georges-seurat,Georges Seurat,Man Painting his Boat,1883,https://www.wikiart.org/en/georges-seurat/man-painting-his-boat-1883,man-painting-his-boat-1883,https://uploads3.wikiart.org/images/georges-seurat/man-painting-his-boat-1883.jpg!Large.jpg,750,490,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|boats-and-ships,France,"Courtauld Institute of Art, London, UK",,
georges-seurat/georges-seurat__men-laying-stakes-1883.jpg,georges-seurat,Georges Seurat,Men Laying Stakes,1883,https://www.wikiart.org/en/georges-seurat/men-laying-stakes-1883,men-laying-stakes-1883,https://uploads8.wikiart.org/images/georges-seurat/men-laying-stakes-1883.jpg!Large.jpg,750,474,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|forests-and-trees|Reflection|Water,France,Private Collection,,
georges-seurat/georges-seurat__peasant-boy-sitting-in-a-meadow-1883.jpg,georges-seurat,Georges Seurat,Peasant boy sitting in a meadow,1883,https://www.wikiart.org/en/georges-seurat/peasant-boy-sitting-in-a-meadow-1883,peasant-boy-sitting-in-a-meadow-1883,https://uploads4.wikiart.org/images/georges-seurat/peasant-boy-sitting-in-a-meadow-1883.jpg!Large.jpg,745,600,Post-Impressionism,oil|canvas,genre painting,male-portraits|leisure-and-sleep,France,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,
georges-seurat/georges-seurat__peasant-woman-seated-in-the-grass-1883.jpg,georges-seurat,Georges Seurat,Peasant Woman Seated in the Grass,1883,https://www.wikiart.org/en/georges-seurat/peasant-woman-seated-in-the-grass-1883,peasant-woman-seated-in-the-grass-1883,https://uploads6.wikiart.org/images/georges-seurat/peasant-woman-seated-in-the-grass-1883.jpg!Large.jpg,727,600,Post-Impressionism,oil|canvas,genre painting,female-portraits,France,"Solomon R. Guggenheim Museum, New York City, NY, US",,
georges-seurat/georges-seurat__ploughing.jpg,georges-seurat,Georges Seurat,Ploughing,1883,https://www.wikiart.org/en/georges-seurat/ploughing,ploughing,https://uploads4.wikiart.org/images/georges-seurat/ploughing.jpg!Large.jpg,750,500,Post-Impressionism,crayon|paper,genre painting,animals|arts-and-crafts|countryside|couples|horses|Photograph|Picture frame,France,,,
georges-seurat/georges-seurat__portrait-of-edmond-françois-aman-jean-1883.jpg,georges-seurat,Georges Seurat,Portrait of Edmond-François Aman-Jean,1883,https://www.wikiart.org/en/georges-seurat/portrait-of-edmond-françois-aman-jean-1883,portrait-of-edmond-françois-aman-jean-1883,https://uploads0.wikiart.org/images/georges-seurat/portrait-of-edmond-françois-aman-jean-1883.jpg,418,547,Pointillism|Neo-Impressionism,crayon|paper,portrait,male-portraits|famous-people|reading-and-writing|Edmond-Aman-Jean|Gentleman|Male|Human,France,"Metropolitan Museum of Art (Met), New York City, NY, US",,
georges-seurat/georges-seurat__rainbow-1883.jpg,georges-seurat,Georges Seurat,Rainbow,1883,https://www.wikiart.org/en/georges-seurat/rainbow-1883,rainbow-1883,https://uploads7.wikiart.org/images/georges-seurat/rainbow-1883.jpg!Large.jpg,750,480,Impressionism,oil|wood,genre painting,games-and-sport|rivers-and-waterfalls,France,"National Gallery, London, UK",,
georges-seurat/georges-seurat__seated-bather-1883.jpg,georges-seurat,Georges Seurat,Seated Bather,1883,https://www.wikiart.org/en/georges-seurat/seated-bather-1883,seated-bather-1883,https://uploads4.wikiart.org/images/georges-seurat/seated-bather-1883.jpg!Large.jpg,750,472,Pointillism|Neo-Impressionism,oil|wood,genre painting,male-portraits|Water|Reflection,France,,,
georges-seurat/georges-seurat__seated-man-study-for-bathers-at-asnieres-1883.jpg,georges-seurat,Georges Seurat,"Seated Man. Study for ""Bathers at Asnieres""",1883,https://www.wikiart.org/en/georges-seurat/seated-man-study-for-bathers-at-asnieres-1883,seated-man-study-for-bathers-at-asnieres-1883,https://uploads4.wikiart.org/images/georges-seurat/seated-man-study-for-bathers-at-asnieres-1883.jpg!Large.jpg,750,467,Post-Impressionism,oil|wood,genre painting,,France,,,
georges-seurat/georges-seurat__snow-effect-winter-in-the-suburbs-1883.jpg,georges-seurat,Georges Seurat,Snow Effect: Winter in the Suburbs,1883,https://www.wikiart.org/en/georges-seurat/snow-effect-winter-in-the-suburbs-1883,snow-effect-winter-in-the-suburbs-1883,https://uploads6.wikiart.org/images/georges-seurat/snow-effect-winter-in-the-suburbs-1883.jpg!Large.jpg,750,479,Post-Impressionism,oil|wood,cityscape,winter|streets-and-squares,France,Private Collection,,
georges-seurat/georges-seurat__stone-breaker-and-wheelbarrow-le-raincy-1883.jpg,georges-seurat,Georges Seurat,"Stone Breaker and Wheelbarrow, Le Raincy",1883,https://www.wikiart.org/en/georges-seurat/stone-breaker-and-wheelbarrow-le-raincy-1883,stone-breaker-and-wheelbarrow-le-raincy-1883,https://uploads3.wikiart.org/images/georges-seurat/stone-breaker-and-wheelbarrow-le-raincy-1883.jpg!Large.jpg,750,498,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|male-portraits,France,"Philips Collection, Washington, DC, US",,
georges-seurat/georges-seurat__study-for-bathers-at-asnieres-1883.jpg,georges-seurat,Georges Seurat,"Study for ""Bathers at Asnieres""",1883,https://www.wikiart.org/en/georges-seurat/study-for-bathers-at-asnieres-1883,study-for-bathers-at-asnieres-1883,https://uploads1.wikiart.org/images/georges-seurat/study-for-bathers-at-asnieres-1883.jpg,640,407,Impressionism,oil|wood,genre painting,games-and-sport|France|Asnieres|Water,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__the-artist-s-mother-1883.jpg,georges-seurat,Georges Seurat,The Artist's Mother,1883,https://www.wikiart.org/en/georges-seurat/the-artist-s-mother-1883,the-artist-s-mother-1883,https://uploads1.wikiart.org/images/georges-seurat/the-artist-s-mother-1883.jpg!Large.jpg,465,600,Pointillism|Neo-Impressionism,crayon|paper,portrait,female-portraits|monochrome|Darkness,France,,,
georges-seurat/georges-seurat__the-black-horse-1883.jpg,georges-seurat,Georges Seurat,The Black Horse,1883,https://www.wikiart.org/en/georges-seurat/the-black-horse-1883,the-black-horse-1883,https://uploads6.wikiart.org/images/georges-seurat/the-black-horse-1883.jpg!Large.jpg,750,462,Post-Impressionism,oil|wood,genre painting,animals|male-portraits|horses|People in nature,France,"Scottish National Gallery, Edinburgh, UK",,
georges-seurat/georges-seurat__the-bridge-view-of-the-seine-1883.jpg,georges-seurat,Georges Seurat,The Bridge - View of the Seine,1883,https://www.wikiart.org/en/georges-seurat/the-bridge-view-of-the-seine-1883,the-bridge-view-of-the-seine-1883,https://uploads1.wikiart.org/images/georges-seurat/the-bridge-view-of-the-seine-1883.jpg!Large.jpg,750,482,Impressionism,oil|wood,genre painting,games-and-sport|boats-and-ships|France|Seine|Water|Waterway|Bank,France,,,
georges-seurat/georges-seurat__the-riverbanks-1883.jpg,georges-seurat,Georges Seurat,The Riverbanks,1883,https://www.wikiart.org/en/georges-seurat/the-riverbanks-1883,the-riverbanks-1883,https://uploads5.wikiart.org/images/georges-seurat/the-riverbanks-1883.jpg!Large.jpg,750,470,Impressionism,oil|wood,landscape,autumn|Bank|Water,France,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,
georges-seurat/georges-seurat__the-riverside-1883.jpg,georges-seurat,Georges Seurat,The Riverside,1883,https://www.wikiart.org/en/georges-seurat/the-riverside-1883,the-riverside-1883,https://uploads4.wikiart.org/images/georges-seurat/the-riverside-1883.jpg!Large.jpg,750,480,Impressionism,oil|wood,landscape,countryside|cottages-and-farmhouses|Water|Tree,France,Private Collection,,
georges-seurat/georges-seurat__the-stone-breakers-1883.jpg,georges-seurat,Georges Seurat,The Stone Breakers,1883,https://www.wikiart.org/en/georges-seurat/the-stone-breakers-1883,the-stone-breakers-1883,https://uploads0.wikiart.org/images/georges-seurat/the-stone-breakers-1883.jpg!Large.jpg,750,456,Post-Impressionism,oil|wood,genre painting,arts-and-crafts|male-portraits,France,Private Collection,,
georges-seurat/georges-seurat__the-watering-can-1883.jpg,georges-seurat,Georges Seurat,The Watering Can,1883,https://www.wikiart.org/en/georges-seurat/the-watering-can-1883,the-watering-can-1883,https://uploads7.wikiart.org/images/georges-seurat/the-watering-can-1883.jpg!Large.jpg,364,600,Pointillism|Neo-Impressionism,oil|wood,landscape,gardens-and-parks|dishware-and-cutlery|Tree,France,,,
georges-seurat/georges-seurat__trees-winter-1883.jpg,georges-seurat,Georges Seurat,"Trees, winter",1883,https://www.wikiart.org/en/georges-seurat/trees-winter-1883,trees-winter-1883,https://uploads3.wikiart.org/images/georges-seurat/trees-winter-1883.jpg!Large.jpg,750,469,Post-Impressionism,oil|wood,landscape,forests-and-trees|Tree|Woody plant,France,"Musée d'Orsay, Paris, France",,
georges-seurat/georges-seurat__two-horse-hitch-1883.jpg,georges-seurat,Georges Seurat,Two-horse hitch,1883,https://www.wikiart.org/en/georges-seurat/two-horse-hitch-1883,two-horse-hitch-1883,https://uploads5.wikiart.org/images/georges-seurat/two-horse-hitch-1883.jpg,640,497,Post-Impressionism,crayon|paper,genre painting,animals|roads-and-vehicles|horses|Canidae|Dog,France,"Musée de la Faïence et des Beaux-Arts, Nevers, France",,
