file,artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
vincent-van-gogh/vincent-van-gogh__at-the-plough-1884.jpg,vincent-van-gogh,Vincent van Gogh,At the Plough,1884,https://www.wikiart.org/en/vincent-van-gogh/at-the-plough-1884,at-the-plough-1884,https://uploads0.wikiart.org/images/vincent-van-gogh/at-the-plough-1884(1).jpg!Large.jpg,750,319,Realism,pencil|ink|paper,genre painting,countryside|instruments-and-mechanisms|handwork|Plough|Working animal|Horse and buggy|Ox|Vehicle,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__avenue-of-poplars-1884.jpg,vincent-van-gogh,Vincent van Gogh,Avenue of Poplars,1884,https://www.wikiart.org/en/vincent-van-gogh/avenue-of-poplars-1884,avenue-of-poplars-1884,https://uploads4.wikiart.org/images/vincent-van-gogh/avenue-of-poplars-1884(1).jpg!Large.jpg,421,600,Realism,pencil|ink|paper,landscape,gardens-and-parks|Nuenen|Tree|Natural environment|Natural landscape|Forest|Atmospheric phenomenon|Woody plant|Plant|Woodland|Sky,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__avenue-of-poplars-at-sunset-1884.jpg,vincent-van-gogh,Vincent van Gogh,Avenue of Poplars at Sunset,1884,https://www.wikiart.org/en/vincent-van-gogh/avenue-of-poplars-at-sunset-1884,avenue-of-poplars-at-sunset-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/avenue-of-poplars-at-sunset-1884(1).jpg!Large.jpg,415,600,Realism,oil|canvas,landscape,autumn|sunrise-and-sunset|gardens-and-parks|Nuenen|Tree|Natural environment|Forest|Woody plant|Woodland,Nunen / NuenenNetherlands,"Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__avenue-of-poplars-at-sunset-1884-1.jpg,vincent-van-gogh,Vincent van Gogh,Avenue of Poplars at Sunset,1884,https://www.wikiart.org/en/vincent-van-gogh/avenue-of-poplars-at-sunset-1884-1,avenue-of-poplars-at-sunset-1884-1,https://uploads7.wikiart.org/images/vincent-van-gogh/avenue-of-poplars-at-sunset-1884-1(1).jpg!Large.jpg,396,600,Realism,oil|canvas,landscape,autumn|sunrise-and-sunset|gardens-and-parks|Nuenen|Natural landscape|Tree,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__behind-the-hedges-1884.jpg,vincent-van-gogh,Vincent van Gogh,Behind the Hedges,1884,https://www.wikiart.org/en/vincent-van-gogh/behind-the-hedges-1884,behind-the-hedges-1884,https://uploads4.wikiart.org/images/vincent-van-gogh/behind-the-hedges-1884(1).jpg!Large.jpg,750,544,Realism,pencil|ink|paper,genre painting,roads-and-vehicles|handwork|Tree|Woody plant|Plant|monochrome,Nunen / NuenenNetherlands,"Rijksmuseum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__cart-with-black-ox-1884.jpg,vincent-van-gogh,Vincent van Gogh,Cart with Black Ox,1884,https://www.wikiart.org/en/vincent-van-gogh/cart-with-black-ox-1884,cart-with-black-ox-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/cart-with-black-ox-1884(1).jpg!Large.jpg,750,552,Realism,oil|canvas,animal painting,animals|roads-and-vehicles|oxen|Horse and buggy|Wagon|Vehicle|Working animal|Coachman|Carriage,Nunen / NuenenNetherlands,"Portland Museum of Art (PMA), Portland, ME, US",,
vincent-van-gogh/vincent-van-gogh__cart-with-red-and-white-ox-1884.jpg,vincent-van-gogh,Vincent van Gogh,Cart with Red and White Ox,1884,https://www.wikiart.org/en/vincent-van-gogh/cart-with-red-and-white-ox-1884,cart-with-red-and-white-ox-1884,https://uploads4.wikiart.org/images/vincent-van-gogh/cart-with-red-and-white-ox-1884(1).jpg!Large.jpg,750,498,Realism,oil|canvas,animal painting,animals|roads-and-vehicles|oxen|Vehicle|Wagon,Nunen / NuenenNetherlands,"Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__church-in-nuenen-with-one-figure.jpg,vincent-van-gogh,Vincent van Gogh,"Church in Nuenen, with One Figure",1884,https://www.wikiart.org/en/vincent-van-gogh/church-in-nuenen-with-one-figure,church-in-nuenen-with-one-figure,https://uploads5.wikiart.org/images/vincent-van-gogh/church-in-nuenen-with-one-figure(1).jpg!Large.jpg,491,600,Post-Impressionism,,cityscape,folk-architecture|Nuenen|Chapel|Church|Building,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__congregation-leaving-the-reformed-church-in-nuenen-1884.jpg,vincent-van-gogh,Vincent van Gogh,Congregation Leaving the Reformed Church in Nuenen,1884,https://www.wikiart.org/en/vincent-van-gogh/congregation-leaving-the-reformed-church-in-nuenen-1884,congregation-leaving-the-reformed-church-in-nuenen-1884,https://uploads1.wikiart.org/images/vincent-van-gogh/congregation-leaving-the-reformed-church-in-nuenen-1884(1).jpg!Large.jpg,457,600,Realism,,cityscape,Chapel|Building|Church,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__ditch-1884.jpg,vincent-van-gogh,Vincent van Gogh,Ditch,1884,https://www.wikiart.org/en/vincent-van-gogh/ditch-1884,ditch-1884,https://uploads1.wikiart.org/images/vincent-van-gogh/ditch-1884(1).jpg!Large.jpg,505,600,Realism,ink|paper,landscape,valleys-and-hollows|Water|Swamp|Wetland|Reflection|Sky|Grass family|Tree|Grass,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__gardener-with-a-wheelbarrow-1884.jpg,vincent-van-gogh,Vincent van Gogh,Gardener with a Wheelbarrow,1884,https://www.wikiart.org/en/vincent-van-gogh/gardener-with-a-wheelbarrow-1884,gardener-with-a-wheelbarrow-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/gardener-with-a-wheelbarrow-1884(1).jpg!Large.jpg,483,600,Realism,,sketch and study,gardens-and-parks|handwork|Tree,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap.jpg,vincent-van-gogh,Vincent van Gogh,"Head of a Girl, Bareheaded, and Head of a Man with Beard and Cap",1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap,head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap,https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap(1).jpg!Large.jpg,750,445,Realism,chalk|paper,sketch and study,couples|Sketch|Forehead|Nose|Figure drawing|Jaw|Chin|Human,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__head-of-a-peasant-woman-1884.jpg,vincent-van-gogh,Vincent van Gogh,Head of a Peasant Woman,1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-a-peasant-woman-1884,head-of-a-peasant-woman-1884,https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-1884(1).jpg!Large.jpg,426,600,Realism,oil|canvas,portrait,female-portraits,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__head-of-a-peasant-woman-with-white-cap-1884.jpg,vincent-van-gogh,Vincent van Gogh,Head of a Peasant Woman with White Cap,1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1884,head-of-a-peasant-woman-with-white-cap-1884,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman-with-white-cap-1884(1).jpg,435,565,Realism,oil|canvas,portrait,female-portraits,Nunen / NuenenNetherlands,"Saint Louis Art Museum, St. Louis, MO, US",,
vincent-van-gogh/vincent-van-gogh__head-of-a-woman-1884.jpg,vincent-van-gogh,Vincent van Gogh,Head of a Woman,1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1884,head-of-a-woman-1884,https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-1884.jpg!Large.jpg,357,600,Realism,chalk|paper,portrait,female-portraits|Sketch|Nose|Chin|Neck|Forehead|Jaw|Human,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__head-of-an-old-peasant-woman-with-white-cap-1884.jpg,vincent-van-gogh,Vincent van Gogh,Head of an Old Peasant Woman with White Cap,1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884,head-of-an-old-peasant-woman-with-white-cap-1884,https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884.jpg!Large.jpg,482,600,Realism,oil|canvas,portrait,female-portraits,Nunen / NuenenNetherlands,"Von der Heydt Museum, Wuppertal, Germany",,
vincent-van-gogh/vincent-van-gogh__head-of-an-old-peasant-woman-with-white-cap-1884-1.jpg,vincent-van-gogh,Vincent van Gogh,Head of an Old Peasant Woman with White Cap,1884,https://www.wikiart.org/en/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884-1,head-of-an-old-peasant-woman-with-white-cap-1884-1,https://uploads2.wikiart.org/images/vincent-van-gogh/head-of-an-old-peasant-woman-with-white-cap-1884-1.jpg!Large.jpg,482,600,Realism,oil|canvas,portrait,female-portraits|Cheek|Forehead,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__houses-with-thatched-roofs-1884.jpg,vincent-van-gogh,Vincent van Gogh,Houses with Thatched Roofs,1884,https://www.wikiart.org/en/vincent-van-gogh/houses-with-thatched-roofs-1884,houses-with-thatched-roofs-1884,https://uploads1.wikiart.org/images/vincent-van-gogh/houses-with-thatched-roofs-1884.jpg!Large.jpg,750,510,Realism,pencil|wash|ink|paper,landscape,countryside|cottages-and-farmhouses|folk-architecture|Natural landscape|Sky|Tree|Rural area,Nunen / NuenenNetherlands,"Tate Modern, London, UK",,
vincent-van-gogh/vincent-van-gogh__interior-with-woman-sewing.jpg,vincent-van-gogh,Vincent van Gogh,Interior with Woman Sewing,1884,https://www.wikiart.org/en/vincent-van-gogh/interior-with-woman-sewing,interior-with-woman-sewing,https://uploads5.wikiart.org/images/vincent-van-gogh/interior-with-woman-sewing.jpg!Large.jpg,750,393,Post-Impressionism,,sketch and study,domestic-settings|folk-architecture|handwork|Sketch,,,,
vincent-van-gogh/vincent-van-gogh__landscape-at-nuenen.jpg,vincent-van-gogh,Vincent van Gogh,Landscape at Nuenen,1884,https://www.wikiart.org/en/vincent-van-gogh/landscape-at-nuenen,landscape-at-nuenen,https://uploads7.wikiart.org/images/vincent-van-gogh/landscape-at-nuenen.jpg!Large.jpg,750,545,Realism,pencil|ink|paper,landscape,lakes-and-ponds|forests-and-trees|Tree|Natural landscape|Water|Reflection|Bayou|Bank|Woody plant|Swamp|Monochrome photography,Nunen / NuenenNetherlands,"Polak-Leyden Collection, Wassenaar, Netherlands",,
vincent-van-gogh/vincent-van-gogh__landscape-with-pollard-willows-1884.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Pollard Willows,1884,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-pollard-willows-1884,landscape-with-pollard-willows-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/landscape-with-pollard-willows-1884.jpg!Large.jpg,750,541,Realism,oil|canvas,landscape,sunrise-and-sunset|forests-and-trees|walking|Tree|Woody plant|Plant|Sky|Branch,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__landscape-with-willows-and-sun-shining-through-the-clouds-1884.jpg,vincent-van-gogh,Vincent van Gogh,Landscape with Willows and Sun Shining Through the Clouds,1884,https://www.wikiart.org/en/vincent-van-gogh/landscape-with-willows-and-sun-shining-through-the-clouds-1884,landscape-with-willows-and-sun-shining-through-the-clouds-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/landscape-with-willows-and-sun-shining-through-the-clouds-1884.jpg!Large.jpg,750,598,Realism,,sketch and study,fields-and-plains|forests-and-trees|Tree|Natural landscape|Woody plant|Monochrome photography|monochrome,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__lane-in-autumn-1884.jpg,vincent-van-gogh,Vincent van Gogh,Lane in Autumn,1884,https://www.wikiart.org/en/vincent-van-gogh/lane-in-autumn-1884,lane-in-autumn-1884,https://uploads7.wikiart.org/images/vincent-van-gogh/lane-in-autumn-1884.jpg!Large.jpg,422,600,Realism,,sketch and study,autumn|gardens-and-parks|walking|Tree|Woody plant,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__lane-with-trees-and-one-figure-1884.jpg,vincent-van-gogh,Vincent van Gogh,Lane with Trees and One Figure,1884,https://www.wikiart.org/en/vincent-van-gogh/lane-with-trees-and-one-figure-1884,lane-with-trees-and-one-figure-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/lane-with-trees-and-one-figure-1884.jpg!Large.jpg,750,553,Realism,,sketch and study,gardens-and-parks|Tree|Woody plant|Plant|Forest,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__man-winding-yarn-1884.jpg,vincent-van-gogh,Vincent van Gogh,Man Winding Yarn,1884,https://www.wikiart.org/en/vincent-van-gogh/man-winding-yarn-1884,man-winding-yarn-1884,https://uploads0.wikiart.org/images/vincent-van-gogh/man-winding-yarn-1884.jpg!Large.jpg,464,600,Realism,watercolor|paper,genre painting,instruments-and-mechanisms|handwork,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__mangle-with-two-women-and-a-man-1884.jpg,vincent-van-gogh,Vincent van Gogh,Mangle with Two Women and a Man,1884,https://www.wikiart.org/en/vincent-van-gogh/mangle-with-two-women-and-a-man-1884,mangle-with-two-women-and-a-man-1884,https://uploads6.wikiart.org/images/vincent-van-gogh/mangle-with-two-women-and-a-man-1884.jpg!Large.jpg,750,593,Realism,pencil|ink|paper,sketch and study,instruments-and-mechanisms|handwork,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__new-born-calf-lying-on-straw.jpg,vincent-van-gogh,Vincent van Gogh,New-Born Calf Lying on Straw,1884,https://www.wikiart.org/en/vincent-van-gogh/new-born-calf-lying-on-straw,new-born-calf-lying-on-straw,https://uploads7.wikiart.org/images/vincent-van-gogh/new-born-calf-lying-on-straw.jpg!Large.jpg,750,525,Realism,oil|canvas,animal painting,animals|cows,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__old-man-reeling-yarn-1884.jpg,vincent-van-gogh,Vincent van Gogh,Old Man Reeling Yarn,1884,https://www.wikiart.org/en/vincent-van-gogh/old-man-reeling-yarn-1884,old-man-reeling-yarn-1884,https://uploads4.wikiart.org/images/vincent-van-gogh/old-man-reeling-yarn-1884.jpg!Large.jpg,615,600,Realism,chalk|pencil|ink|paper,genre painting,instruments-and-mechanisms|handwork,Nunen / NuenenNetherlands,"Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__oxcart-in-the-snow-1884.jpg,vincent-van-gogh,Vincent van Gogh,Oxcart in the Snow,1884,https://www.wikiart.org/en/vincent-van-gogh/oxcart-in-the-snow-1884,oxcart-in-the-snow-1884,https://uploads2.wikiart.org/images/vincent-van-gogh/oxcart-in-the-snow-1884.jpg!Large.jpg,750,298,Realism,pencil|ink|paper,sketch and study,animals|winter|roads-and-vehicles|countryside|oxen,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__parsonage-garden-1884.jpg,vincent-van-gogh,Vincent van Gogh,Parsonage Garden,1884,https://www.wikiart.org/en/vincent-van-gogh/parsonage-garden-1884,parsonage-garden-1884,https://uploads0.wikiart.org/images/vincent-van-gogh/parsonage-garden-1884.jpg!Large.jpg,750,321,Realism,ink|paper,sketch and study,twilight-and-night|gardens-and-parks,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__parsonage-garden-1884-1.jpg,vincent-van-gogh,Vincent van Gogh,Parsonage Garden,1884,https://www.wikiart.org/en/vincent-van-gogh/parsonage-garden-1884-1,parsonage-garden-1884-1,https://uploads2.wikiart.org/images/vincent-van-gogh/parsonage-garden-1884-1.jpg!Large.jpg,445,600,Realism,ink|paper,sketch and study,gardens-and-parks|Tree|Woody plant|Branch|Plant|Botany|Sketch,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__parsonage-with-flowering-trees-1884.jpg,vincent-van-gogh,Vincent van Gogh,Parsonage with Flowering Trees,1884,https://www.wikiart.org/en/vincent-van-gogh/parsonage-with-flowering-trees-1884,parsonage-with-flowering-trees-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/parsonage-with-flowering-trees-1884.jpg!Large.jpg,750,492,Realism,ink|paper,sketch and study,spring|gardens-and-parks|Tree|Sketch,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__part-of-a-portrait-of-anthon-van-rappard-1884.jpg,vincent-van-gogh,Vincent van Gogh,Part of a Portrait of Anthon van Rappard,1884,https://www.wikiart.org/en/vincent-van-gogh/part-of-a-portrait-of-anthon-van-rappard-1884,part-of-a-portrait-of-anthon-van-rappard-1884,https://uploads6.wikiart.org/images/vincent-van-gogh/part-of-a-portrait-of-anthon-van-rappard-1884.jpg!Large.jpg,750,480,Realism,pencil|paper,sketch and study,male-portraits|Hair|Face|Forehead|Head|Eyebrow|Hairstyle|Nose,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-1884.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-1884,peasant-woman-head-1884,https://uploads2.wikiart.org/images/vincent-van-gogh/peasant-woman-head-1884.jpg!Large.jpg,455,600,Realism,chalk|paper,sketch and study,female-portraits|Sketch|Head|Nose|Forehead|Figure drawing,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-1884-1.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-1884-1,peasant-woman-head-1884-1,https://uploads4.wikiart.org/images/vincent-van-gogh/peasant-woman-head-1884-1.jpg!Large.jpg,435,600,Realism,chalk|paper,sketch and study,female-portraits|Sketch|Eyebrow|Head|Forehead|Lady,Nunen / NuenenNetherlands,,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head,peasant-woman-head,https://uploads6.wikiart.org/images/vincent-van-gogh/peasant-woman-head.jpg!Large.jpg,379,600,Realism,chalk|paper,sketch and study,female-portraits|Sketch|Face|Head|Forehead|Chin|Nose|Jaw,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-1.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-1,peasant-woman-head-1,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-1.jpg!Large.jpg,410,600,Realism,chalk|ink|paper,sketch and study,female-portraits|Forehead|Sketch,Nunen / NuenenNetherlands,"Kunsthandel Ivo Bouwman Collection, Hague, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-2.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-2,peasant-woman-head-2,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-2.jpg!Large.jpg,440,600,Realism,pencil|ink|paper,sketch and study,female-portraits|Forehead,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-3.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-3,peasant-woman-head-3,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-3.jpg!Large.jpg,340,600,Realism,chalk|paper,sketch and study,female-portraits|Face|Sketch|Head|Forehead|Chin|Nose|Jaw,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-4.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-4,peasant-woman-head-4,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-4.jpg!Large.jpg,325,600,Realism,chalk|paper,sketch and study,female-portraits|Sketch|Face|Head|Nose|Chin|Eyebrow|Figure drawing,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-5.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-5,peasant-woman-head-5,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-5.jpg!Large.jpg,411,600,Realism,chalk|ink|paper,sketch and study,female-portraits|Sketch,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-6.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-6,peasant-woman-head-6,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-6.jpg!Large.jpg,387,600,Realism,ink|paper,sketch and study,female-portraits,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-7.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-7,peasant-woman-head-7,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-7.jpg!Large.jpg,472,600,Realism,ink|paper,sketch and study,female-portraits|Head|Sketch|Jaw,Nunen / NuenenNetherlands,"Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-head-8.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Head",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-head-8,peasant-woman-head-8,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-head-8.jpg!Large.jpg,349,600,Realism,pencil|paper,sketch and study,female-portraits|Sketch|Forehead|Eye,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasant-woman-stooping-to-the-left.jpg,vincent-van-gogh,Vincent van Gogh,"Peasant Woman, Stooping to the Left",1884,https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-stooping-to-the-left,peasant-woman-stooping-to-the-left,https://uploads4.wikiart.org/images/vincent-van-gogh/peasant-woman-stooping-to-the-left.jpg!Large.jpg,371,600,Realism,pencil|paper,sketch and study,handwork|Sketch,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__peasants-planting-potatoes-1884.jpg,vincent-van-gogh,Vincent van Gogh,Peasants planting potatoes,1884,https://www.wikiart.org/en/vincent-van-gogh/peasants-planting-potatoes-1884,peasants-planting-potatoes-1884,https://uploads1.wikiart.org/images/vincent-van-gogh/peasants-planting-potatoes-1884.jpg!Large.jpg,750,312,Realism,oil|canvas,genre painting,countryside|fields-and-plains|handwork|Human,Nunen / NuenenNetherlands,"Kröller-Müller Museum, Otterlo, Netherlands",,
vincent-van-gogh/vincent-van-gogh__pine-trees-in-the-fen-1884.jpg,vincent-van-gogh,Vincent van Gogh,Pine Trees in the Fen,1884,https://www.wikiart.org/en/vincent-van-gogh/pine-trees-in-the-fen-1884,pine-trees-in-the-fen-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/pine-trees-in-the-fen-1884.jpg!Large.jpg,750,597,Realism,pencil|ink|paper,landscape,forests-and-trees|Tree|Sky|Natural landscape|Natural environment|Water|Branch|Woody plant|Savanna,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__ploughman-with-woman-planting-potatoes-1884.jpg,vincent-van-gogh,Vincent van Gogh,Ploughman with Woman Planting Potatoes,1884,https://www.wikiart.org/en/vincent-van-gogh/ploughman-with-woman-planting-potatoes-1884,ploughman-with-woman-planting-potatoes-1884,https://uploads4.wikiart.org/images/vincent-van-gogh/ploughman-with-woman-planting-potatoes-1884.jpg!Large.jpg,750,313,Realism,oil|canvas,genre painting,countryside|fields-and-plains|manors-and-plantations|handwork|Bovine|Ox|Plough|Herder|Working animal|Pasture|Rural area,Nunen / NuenenNetherlands,"Von der Heydt Museum, Wuppertal, Germany",,
vincent-van-gogh/vincent-van-gogh__pollard-birches-1884.jpg,vincent-van-gogh,Vincent van Gogh,Pollard Birches,1884,https://www.wikiart.org/en/vincent-van-gogh/pollard-birches-1884,pollard-birches-1884,https://uploads8.wikiart.org/images/vincent-van-gogh/pollard-birches-1884.jpg!Large.jpg,750,554,Realism,ink|watercolor|paper,landscape,forests-and-trees|Tree|Nature|Natural landscape|Natural environment|Woody plant|Forest|Plant|Woodland|Trunk,Nunen / NuenenNetherlands,"Van Gogh Museum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__poplar-trees-1884.jpg,vincent-van-gogh,Vincent van Gogh,Poplar Trees,1884,https://www.wikiart.org/en/vincent-van-gogh/poplar-trees-1884,poplar-trees-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/poplar-trees-1884.jpg!Large.jpg,442,600,Realism,pencil|ink|paper,landscape,gardens-and-parks|walking|Tree|Natural environment|Forest|Woody plant|Plant|Northern hardwood forest|Woodland|Grove,Nunen / NuenenNetherlands,"Rijksmuseum, Amsterdam, Netherlands",,
vincent-van-gogh/vincent-van-gogh__potato-harvest-with-two-figures-1884.jpg,vincent-van-gogh,Vincent van Gogh,Potato Harvest with Two Figures,1884,https://www.wikiart.org/en/vincent-van-gogh/potato-harvest-with-two-figures-1884,potato-harvest-with-two-figures-1884,https://uploads6.wikiart.org/images/vincent-van-gogh/potato-harvest-with-two-figures-1884.jpg!Large.jpg,750,317,Realism,ink|paper,sketch and study,harvesting,Nunen / NuenenNetherlands,Private Collection,,
vincent-van-gogh/vincent-van-gogh__shepherd-with-a-flock-of-sheep-1884.jpg,vincent-van-gogh,Vincent van Gogh,Shepherd with a Flock of Sheep,1884,https://www.wikiart.org/en/vincent-van-gogh/shepherd-with-a-flock-of-sheep-1884,shepherd-with-a-flock-of-sheep-1884,https://uploads5.wikiart.org/images/vincent-van-gogh/shepherd-with-a-flock-of-sheep-1884.jpg!Large.jpg,750,382,Realism,oil|canvas,genre painting,animals|countryside|twilight-and-night|shepherds|sheep|Shepherd|Herd|Herder|Goatherd|Herding,Nunen / NuenenNetherlands,"Museo Soumaya, Mexico City, Mexico",,
